ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ck8c3wqz0x38y081380gakdfa,ck8adlj2cbpbl0entefc19ikn,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fc6652e77-2015-2039-975f-8e2806b990f4-%5Bwww.google.com%5D%5B90698%5D.jpg?Expires=1587239109148&KeyName=labelbox-assets-key-1&Signature=dnMrm-huFhrJTaKmg_l5_P3Qe_8,{},,Smoke Detection,1585429702000,1585429702000,0,[www.google.com][90698].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c3wqz0x38y081380gakdfa
ck8c3x3pp6myj0832heqjec2p,ck8adlj1wbou50entg9b4dri1,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Faed6c133-a434-4731-1dd4-787fd57a2b12-%5Bwww.google.com%5D%5B6176%5D.jpg?Expires=1587239109149&KeyName=labelbox-assets-key-1&Signature=bSf4RBYTWwPJDlohYxemDU6h8gg,"{""objects"":[{""featureId"":""ck8c3x2fk0cny0zbld7c1qd61"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8c3x2fk0cny0zbld7c1qd61?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585429718000,1585429718000,0,[www.google.com][6176].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c3x3pp6myj0832heqjec2p
ck8c3xr2xwv9a086308ha2i7p,ck8adlj25bp350ent9fc9gh2o,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F1173f685-a6ff-5f01-0d6d-7bbc961aa58a-%5Bwww.google.com%5D%5B47772%5D.jpg?Expires=1587239109155&KeyName=labelbox-assets-key-1&Signature=7OQxARZZXcOtTotymobTuBkXFTk,"{""objects"":[{""featureId"":""ck8c3xpe60cod0zbl6yckmixf"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8c3xpe60cod0zbl6yckmixf?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585429748000,1585429748000,61.967,[www.google.com][47772].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c3xr2xwv9a086308ha2i7p
ck8c3xsxzuj000811es1e4wsc,ck8adlj27bp6p0ent6r2u053q,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fb7356887-65ca-99b2-5b7f-bdd0ef44773b-%5Bwww.google.com%5D%5B67637%5D.jpg?Expires=1587239109155&KeyName=labelbox-assets-key-1&Signature=klcx22DAK_rPbnX4COGTWY140Lo,{},,Smoke Detection,1585429751000,1585429751000,1.912,[www.google.com][67637].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c3xsxzuj000811es1e4wsc
ck8c3xtbohl0w08302nz3frmr,ck8adlj1zboxp0ent2pccc8gj,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fc25657eb-5c5c-83e4-5f57-627ab416bcbe-%5Bwww.google.com%5D%5B23570%5D.jpg?Expires=1587239109156&KeyName=labelbox-assets-key-1&Signature=voGSZl7X879VG-f1HTpxzL_pnQ4,"{""objects"":[{""featureId"":""ck8c3xmdt0co70zblm2ojgdbv"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8c3xmdt0co70zblm2ojgdbv?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""},{""featureId"":""ck8c3xsfj0pjh10bllmjcrst3"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8c3xsfj0pjh10bllmjcrst3?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585429751000,1585429751000,0,[www.google.com][23570].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c3xtbohl0w08302nz3frmr
ck8c3xusdemf40932u26vcgzz,ck8adlj29bpa90ent6jbn7jmc,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fc883b6d3-ea16-df03-73f0-8eb24a33b43a-%5Bwww.google.com%5D%5B83362%5D.png?Expires=1587239109156&KeyName=labelbox-assets-key-1&Signature=qDfMrIwVroucv7vg_HX_q1nGC7g,{},,Smoke Detection,1585429753000,1585429753000,1.856,[www.google.com][83362].png,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c3xusdemf40932u26vcgzz
ck8c3xvc1hl1k0830sbcu68h0,ck8adlj24bp190ent4jld1k3e,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F0c6644d3-a915-6ed4-4e25-26a1073dd79f-%5Bwww.google.com%5D%5B41724%5D.jpg?Expires=1587239109156&KeyName=labelbox-assets-key-1&Signature=6O5s3Oy18Qe-clYTkyaxp3TbpIE,{},,Smoke Detection,1585429754000,1585429754000,0,[www.google.com][41724].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c3xvc1hl1k0830sbcu68h0
ck8c40yhdps2a0826eyokilvr,ck8adlj1ybowd0ent8i6t5ilf,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fd1fc36ea-ca38-fdc0-952f-a6b69708d530-%5Bwww.google.com%5D%5B17380%5D.jpg?Expires=1587239109157&KeyName=labelbox-assets-key-1&Signature=WTgAITf7CfJQc24e09ADecpPnMY,"{""objects"":[{""featureId"":""ck8c40wob09ek0zb3uexw57sg"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8c40wob09ek0zb3uexw57sg?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585429898000,1585429898000,143.808,[www.google.com][17380].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c40yhdps2a0826eyokilvr
ck8c410chx4890813tdcec4v5,ck8adlj23bozx0ent816qg6fl,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Feec22352-76b3-2ab4-4b5d-32f3e3bb9a6d-%5Bwww.google.com%5D%5B36085%5D.jpg?Expires=1587239109157&KeyName=labelbox-assets-key-1&Signature=6kYBZi0XvFK9r82UVcDo6MhlWcU,{},,Smoke Detection,1585429900000,1585429900000,1.805,[www.google.com][36085].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c410chx4890813tdcec4v5
ck8c432oewwjy0863rcj6r8ua,ck8adlj25bp3h0ent8u5te6z7,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fdda0514e-8cf4-6f62-6ff1-f50e86ff3bf2-%5Bwww.google.com%5D%5B48913%5D.jpg?Expires=1587239109158&KeyName=labelbox-assets-key-1&Signature=bGBZOucgEV2axR05AoxQxzu9K64,"{""objects"":[{""featureId"":""ck8c431o309hz0zb3ivg79geq"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8c431o309hz0zb3ivg79geq?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585429997000,1585429997000,95.854,[www.google.com][48913].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c432oewwjy0863rcj6r8ua
ck8c43h62uk9l0811refub1to,ck8adlj2dbpcl0ent8bigb91z,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Feb08b484-b182-84f2-5a25-708d9203fde3-%5Bwww.google.com%5D%5B95587%5D.jpg?Expires=1587239109158&KeyName=labelbox-assets-key-1&Signature=5bd8iQTmszzuA8ztg6NxpOeY7vo,{},,Smoke Detection,1585430015000,1585430015000,17.728,[www.google.com][95587].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c43h62uk9l0811refub1to
ck8c43i8cb1n80983e9rrfjlg,ck8adlj1wbout0ent6a3oheax,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F01e3f211-433b-212a-d9a1-cfc9df3fda89-%5Bwww.google.com%5D%5B8743%5D.jpg?Expires=1587239109158&KeyName=labelbox-assets-key-1&Signature=NWC4CXojSJuLIf5Ku-IbLzbvQa0,{},,Smoke Detection,1585430017000,1585430017000,0.785,[www.google.com][8743].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c43i8cb1n80983e9rrfjlg
ck8c43k54hmap0830syeg88u9,ck8adlj1zboyd0ent1dea34x6,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fc5ee53ce-5c8f-bf7c-d1cf-7268f7a6a6e5-%5Bwww.google.com%5D%5B29172%5D.jpg?Expires=1587239109159&KeyName=labelbox-assets-key-1&Signature=7yWt3vwVAIrQnx_GqRZ6WeJ_f3Q,{},,Smoke Detection,1585430019000,1585430019000,1.286,[www.google.com][29172].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c43k54hmap0830syeg88u9
ck8c43m4rpslp08262nott63l,ck8adlj24bp1x0ent7zwt1umh,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fd39ac2b9-2738-9827-caf0-3aa9edca38c5-%5Bwww.google.com%5D%5B43687%5D.jpg?Expires=1587239109159&KeyName=labelbox-assets-key-1&Signature=Cq5fTBVqElOW6-uka43LqXchctg,{},,Smoke Detection,1585430022000,1585430022000,1.867,[www.google.com][43687].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c43m4rpslp08262nott63l
ck8c43o9fhmbu0830lkn767rz,ck8adlj26bp5h0ent7aay94n1,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F80b4c204-56c2-27c1-fc67-644e1c557806-%5Bwww.google.com%5D%5B63851%5D.jpg?Expires=1587239109159&KeyName=labelbox-assets-key-1&Signature=Zo2xElUxuXSz7eMYrJK4UHNXM4g,{},,Smoke Detection,1585430025000,1585430025000,1.886,[www.google.com][63851].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c43o9fhmbu0830lkn767rz
ck8c44o176ojg0832dntdosi5,ck8adlj28bp910entbkcb6yhb,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fbc390c71-0b0c-3421-c49a-dccdb4b3a5d8-%5Bwww.google.com%5D%5B77906%5D.jpg?Expires=1587239109160&KeyName=labelbox-assets-key-1&Signature=ZPxKT3WneucdxFpVJJyrXT7jPeA,"{""objects"":[{""featureId"":""ck8c44mv00psc10blhyay98w2"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8c44mv00psc10blhyay98w2?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585430071000,1585430071000,45.351,[www.google.com][77906].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c44o176ojg0832dntdosi5
ck8c44qt3wwuv0863iolnr7hi,ck8adlj2dbpcx0ent2frm1lun,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fd352d0e5-f9d2-337d-1771-7384667092ba-%5Bwww.google.com%5D%5B97203%5D.jpg?Expires=1587239109160&KeyName=labelbox-assets-key-1&Signature=ammVKjEuw7h6AAOKTxEwXrwVrLE,{},,Smoke Detection,1585430075000,1585430075000,2.671,[www.google.com][97203].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c44qt3wwuv0863iolnr7hi
ck8c45rriuktf0811htyh1oiz,ck8adlj1wbov50enthpvgb9uq,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fa8d550af-3328-73ba-06ec-da7439d4a1e1-%5Bwww.google.com%5D%5B11510%5D.jpg?Expires=1587239109161&KeyName=labelbox-assets-key-1&Signature=rORoLcTo87eZ7A7gqo1jctMmdR4,"{""objects"":[{""featureId"":""ck8c45qjl0czs0zblxwvq5guy"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8c45qjl0czs0zblxwvq5guy?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585430122000,1585430123000,47.129,[www.google.com][11510].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c45rriuktf0811htyh1oiz
ck8c46ezrb27e0983ot6byoj0,ck8adlj1zboyp0ent9l9ubq7r,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F8dc3ec93-312e-759b-5c1c-f8f94fefbf54-%5Bwww.google.com%5D%5B29387%5D.jpg?Expires=1587239109161&KeyName=labelbox-assets-key-1&Signature=qR4bM0f3MUFTDnlgBoW5wXWrGew,"{""objects"":[{""featureId"":""ck8c46dnj0d0r0zbls27ovvut"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8c46dnj0d0r0zbls27ovvut?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585430153000,1585430153000,29.401,[www.google.com][29387].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c46ezrb27e0983ot6byoj0
ck8c46l28eo950932itvr4scq,ck8adlj24bp290ent7qypdfjq,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F8b7714f6-00d9-613b-19ed-d317d1e311ad-%5Bwww.google.com%5D%5B44718%5D.jpg?Expires=1587239109179&KeyName=labelbox-assets-key-1&Signature=7rMG3gID4vcXXZ19YrjLK4pDrTo,{},,Smoke Detection,1585430160000,1585430160000,7.213,[www.google.com][44718].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c46l28eo950932itvr4scq
ck8c46mrvx5fa081310x51jww,ck8adlj26bp5t0entgj06bnjv,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F033867f8-a6f6-f92b-311a-21b4309b6f42-%5Bwww.google.com%5D%5B64870%5D.jpg?Expires=1587239109179&KeyName=labelbox-assets-key-1&Signature=W19Vd19-mSVagKzD41x1gucOPcQ,{},,Smoke Detection,1585430163000,1585430163000,1.521,[www.google.com][64870].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c46mrvx5fa081310x51jww
ck8c47woewxgt0863dv9jos2n,ck8adlj28bp9d0entgnjk9gii,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F59b752a1-7372-fddd-4b29-13df9895adfc-%5Bwww.google.com%5D%5B78963%5D.jpg?Expires=1587239109179&KeyName=labelbox-assets-key-1&Signature=WSrXvlwqhvvFash1n-Hqx6h3Ssg,"{""objects"":[{""featureId"":""ck8c47v850pvp10blhauwzqc4"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8c47v850pvp10blhauwzqc4?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585430222000,1585430222000,59.014,[www.google.com][78963].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c47woewxgt0863dv9jos2n
ck8c48xq76p9o0832kmdirvni,ck8adlj1wbovh0ent7fukespv,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fd8b25e02-bcf0-c8ec-4381-f824494f5e79-%5Bwww.google.com%5D%5B13362%5D.jpg?Expires=1587239109180&KeyName=labelbox-assets-key-1&Signature=CIe-X218hAm94QvmX5XgCLLNHGA,"{""objects"":[{""featureId"":""ck8c48wal09pe0zb3utnexj3c"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8c48wal09pe0zb3utnexj3c?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585430270000,1585430270000,47.499,[www.google.com][13362].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c48xq76p9o0832kmdirvni
ck8c48zphx5x70813ygax9g4n,ck8adlj22boz10entfvye0tsh,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F69894c09-bda4-485a-f84d-058dc354c3d4-%5Bwww.google.com%5D%5B30559%5D.jpg?Expires=1587239109180&KeyName=labelbox-assets-key-1&Signature=kxvw9JATa2fGZ_WLGZ2n-IrrPn0,{},,Smoke Detection,1585430273000,1585430273000,1.804,[www.google.com][30559].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c48zphx5x70813ygax9g4n
ck8c49eyyeooz0932286xfw72,ck8adlj24bp2l0ent4o1v1obg,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Ff57ef969-9c49-6d66-7c0d-8d4db5002f20-%5Bwww.google.com%5D%5B45320%5D.jpg?Expires=1587239109181&KeyName=labelbox-assets-key-1&Signature=3w2v9iLIO9xGYn-L3efs5TwADVM,"{""objects"":[{""featureId"":""ck8c49e3n0d4o0zblttrkqvzc"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8c49e3n0d4o0zblttrkqvzc?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585430292000,1585430293000,19.176,[www.google.com][45320].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c49eyyeooz0932286xfw72
ck8c49gpjwxre0863m6egmcbc,ck8adlj26bp650ent46f11mbt,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F2f63cb06-90db-be82-9d1a-a6d01194952b-%5Bwww.google.com%5D%5B65364%5D.jpg?Expires=1587239109181&KeyName=labelbox-assets-key-1&Signature=8X7pGsSy84IEHIwtF-_qTFP5OM8,{},,Smoke Detection,1585430295000,1585430295000,1.66,[www.google.com][65364].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c49gpjwxre0863m6egmcbc
ck8c49hm4wxs40863kx2nf9wa,ck8adlj29bp9p0enta1jhcdtw,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F9968fd43-977c-6ed3-ff88-ef02fe22cb20-%5Bwww.google.com%5D%5B80911%5D.jpg?Expires=1587239109181&KeyName=labelbox-assets-key-1&Signature=UFxxSsVpWsXpmZKJJQfVwL21D34,{},,Smoke Detection,1585430296000,1585430296000,0.729,[www.google.com][80911].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c49hm4wxs40863kx2nf9wa
ck8c4a4c66pgz0832rk9rmgza,ck8adlj1xbovt0entaroh4vyz,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2Fe181606f-342e-0b6c-b221-f833abe9dd62-%5Bwww.google.com%5D%5B14356%5D.jpg?Expires=1587239109182&KeyName=labelbox-assets-key-1&Signature=T1PBx2uaSgfgPNIAdj0NM8jwa_k,{},,Smoke Detection,1585430325000,1585430325000,28.675,[www.google.com][14356].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c4a4c66pgz0832rk9rmgza
ck8c4biz5b34n09838pnasqp8,ck8adlj22bozd0entd4dl0ite,https://storage.labelbox.com/ck800f0qaddl20863e76cztgr%2F83ce27a8-6378-de7b-04d5-7a917b5b1e70-%5Bwww.google.com%5D%5B32009%5D.jpg?Expires=1587239109182&KeyName=labelbox-assets-key-1&Signature=WL4L8StUcfIVSTW0PMCY9_uiv5s,"{""objects"":[{""featureId"":""ck8c4bi1u09s30zb3me2v9c5i"",""schemaId"":""ck801cxbcppsi0874zd10k2ib"",""title"":""Smoke"",""value"":""smoke"",""color"":""#FF0000"",""instanceURI"":""https://api.labelbox.com/masks/feature/ck8c4bi1u09s30zb3me2v9c5i?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VySWQiOiJjazgwMGYwcXR3MTVwMDk0Mml1cnpkeW9pIiwib3JnYW5pemF0aW9uSWQiOiJjazgwMGYwcWFkZGwyMDg2M2U3NmN6dGdyIiwiaWF0IjoxNTg2MDI5NTA4LCJleHAiOjE1ODg2MjE1MDh9.65FhQanrKOhPbKQ2eWRwQLX2HhO3d614V-5WWjg0tX4""}],""classifications"":[]}",,Smoke Detection,1585430391000,1585430391000,65.077,[www.google.com][32009].jpg,-1,-1,,,smoke,[],https://editor.labelbox.com?project=ck800i5mr0y5t0758gvrlld34&label=ck8c4biz5b34n09838pnasqp8
